Genome_Name	Gene_Length_Including_N	Sum_of_valid_dinucleotide_counts	A_Count	T_Count	G_Count	C_Count	AA_Count	AA_OE	AA_Rate	AT_Count	AT_OE	AT_Rate	AG_Count	AG_OE	AG_Rate	AC_Count	AC_OE	AC_Rate	TA_Count	TA_OE	TA_Rate	TT_Count	TT_OE	TT_Rate	TG_Count	TG_OE	TG_Rate	TC_Count	TC_OE	TC_Rate	GA_Count	GA_OE	GA_Rate	GT_Count	GT_OE	GT_Rate	GG_Count	GG_OE	GG_Rate	GC_Count	GC_OE	GC_Rate	CA_Count	CA_OE	CA_Rate	CT_Count	CT_OE	CT_Rate	CG_Count	CG_OE	CG_Rate	CC_Count	CC_OE	CC_Rate	A_Rate	T_Rate	G_Rate	C_Rate
GCA_020284085.1_ApCa_Genome_070519_masked.fasta	1111828997	1110653218	332131870	332228437	223186977	223113609	103047787	1.037533	0.092781	98612291	0.992586	0.088788	66854313	1.001693	0.060194	63615156	0.953473	0.057277	85029514	0.855868	0.076558	103097661	1.037432	0.092826	76404527	1.144453	0.068792	67694385	1.014318	0.06095	67726203	1.014756	0.060979	63647238	0.953363	0.057306	44112935	0.983587	0.039718	47699096	1.063897	0.042947	76325966	1.143985	0.068722	66868937	1.00195	0.060207	35813724	0.798802	0.032246	44103485	0.984023	0.03971	0.2990398528419241	0.2991267983719312	0.20094970337629417	0.20088364540985057
GCA_018104335.1_GXU_FGig_PAC.1.0	1347763624	1347761858	374301411	374515170	299528027	299418303	113190563	1.088883	0.083984	98575383	0.947745	0.07314	80127639	0.963246	0.059452	82407490	0.991016	0.061144	79233528	0.761784	0.058789	113266610	1.088371	0.084041	94423466	1.134454	0.070059	87591279	1.052754	0.06499	87587184	1.05292	0.064987	82446190	0.990553	0.061173	66449569	0.998231	0.049304	63044864	0.947431	0.046777	94289869	1.133911	0.06996	80226655	0.964239	0.059526	58527125	0.879539	0.043425	66374444	0.997833	0.049248	0.2777205159342747	0.27787911875547966	0.22224088862762895	0.22215947668261662
GCA_017311375.1_Mcoruscus_HiC	1566529938	1566321989	529028088	529061133	254169414	254069803	198837481	1.112821	0.126945	167006894	0.934619	0.106624	76794124	0.894562	0.049028	86387443	1.006708	0.055153	144539130	0.808883	0.092279	198874985	1.112892	0.126969	102953763	1.199217	0.06573	82691041	0.963572	0.052793	82692274	0.963269	0.052794	86449101	1.006969	0.055192	46071351	1.117041	0.029414	38955670	0.944885	0.024871	102956990	1.199799	0.065732	76727949	0.894086	0.048986	28349156	0.68762	0.018099	46034637	1.117026	0.02939	0.33775042013251116	0.33777151724037074	0.1622708289230461	0.16220723370407197
GCA_008038995.1_Hlaev_1.0	1762655385	1182301901	355355799	355394215	236189605	236118638	107363168	1.006497	0.090809	105513266	0.989048	0.089244	65713321	0.926858	0.055581	76551247	1.080047	0.064748	87057343	0.816048	0.073634	107425971	1.006868	0.090862	91187191	1.286017	0.077127	69499317	0.980446	0.058783	69539091	0.980819	0.058817	76579279	1.080001	0.064771	47729636	1.012862	0.04037	42189517	0.895566	0.035684	91173592	1.28635	0.077115	65659848	0.926282	0.055536	31393762	0.666402	0.026553	47726352	1.013402	0.040367	0.3003704989990193	0.3004029707727233	0.19964325814261233	0.19958327208564505
GCA_017312705.2_Mj_TUMSAT_v1.0	1705010926	1669084952	547034176	546527515	287800346	287754657	120867345	0.674179	0.072415	244442366	1.364724	0.146453	100473626	1.065225	0.060197	81239918	0.861445	0.048673	225148603	1.257007	0.134893	120637022	0.674142	0.072277	94268151	1.000361	0.056479	106462571	1.129946	0.063785	106630664	1.130502	0.063886	81145879	0.861109	0.048617	61028209	1.229824	0.036564	38991385	0.785869	0.023361	94376364	1.00074	0.056544	100291436	1.064448	0.060088	32025022	0.645462	0.019187	61056391	1.230783	0.036581	0.3277387243003634	0.3274351739243943	0.17242673746812337	0.17239936430711897
GCA_019925275.2_PEIMed_v2	1651231726	1650409078	558834602	558539405	266556739	266488016	210516443	1.112541	0.127554	176976763	0.935784	0.107232	79673858	0.882754	0.048275	91664137	1.015863	0.05554	153999424	0.814289	0.09331	210344166	1.112806	0.12745	107710520	1.194019	0.065263	86482009	0.958939	0.0524	86575664	0.959223	0.052457	91631666	1.015778	0.055521	47946522	1.113716	0.029051	40401331	0.938696	0.02448	107739672	1.194019	0.065281	79583564	0.882447	0.048221	31224346	0.725475	0.018919	47938993	1.114116	0.029047	0.3386017021054684	0.3384228402270187	0.16150854870129014	0.16146690896622273
GCA_014155125.1_IMCB_Tgig_1.0	1830813321	1830646932	609103462	609621308	306037325	305886726	215177155	1.061743	0.117542	178722732	0.881118	0.097628	101692629	0.998687	0.05555	113510312	1.115293	0.062006	180971096	0.892203	0.098856	215463884	1.061353	0.117698	120021224	1.177685	0.065562	93164417	0.914608	0.050892	93222031	0.9155	0.050923	113637697	1.115048	0.062075	51303125	1.002768	0.028025	47874185	0.936207	0.026152	119732536	1.17643	0.065404	101796351	0.999348	0.055607	33020050	0.645726	0.018037	51337508	1.004428	0.028043	0.3327254550478308	0.3330083307113986	0.16717423980467525	0.1670919744360953
GCA_016584305.1_ASM1658430v1	2002919378	1985863299	574421592	574363657	418324223	418798961	178501565	1.074359	0.089886	149902299	0.902318	0.075485	128315075	1.060481	0.064614	117688928	0.971557	0.059263	147054934	0.885179	0.074051	178465196	1.074357	0.089868	128359859	1.060958	0.064637	120470406	0.994619	0.060664	120398958	0.995057	0.060628	117456466	0.970836	0.059146	108788495	1.234599	0.054781	71671012	0.812445	0.036091	128452922	1.060417	0.064684	128525988	1.061127	0.06472	52851762	0.599115	0.026614	108959434	1.233737	0.054868	0.28924878028351675	0.2892196072365437	0.21064627958100826	0.2108853328989313
GCA_018983055.3_CIBA_Pind_1.3	1930301436	1926342651	620843320	621684829	341900022	341933335	145012637	0.724743	0.075279	260645081	1.300886	0.135306	117422571	1.065645	0.060956	97756980	0.887087	0.050747	240554934	1.200616	0.124877	145261548	0.724023	0.075408	112305035	1.017822	0.0583	123557189	1.119691	0.064141	123209229	1.11816	0.06396	98035731	0.888499	0.050892	72799338	1.199696	0.037791	47852334	0.788505	0.024841	112060535	1.016884	0.058173	117736329	1.066942	0.061119	39369849	0.648732	0.020438	72763331	1.198869	0.037773	0.32228806382720565	0.3227249023943069	0.17748487027751061	0.17750216350097686
GCA_020536995.1_UMN_Dpol_1.0	1798009535	1797739873	582931616	582999473	315844481	315967165	206580463	1.092905	0.114911	183179907	0.968992	0.101895	87872223	0.858003	0.048879	105298077	1.027754	0.058572	160075061	0.846771	0.089042	206699570	1.09328	0.114977	123784412	1.208517	0.068856	92439479	0.902143	0.05142	92483639	0.90303	0.051444	105166778	1.026752	0.058499	57541595	1.036964	0.032008	60651996	1.092592	0.033738	123791536	1.208258	0.06886	87952251	0.858351	0.048924	46645770	0.840282	0.025947	57577116	1.036798	0.032028	0.32425752842772576	0.3242952740954895	0.17568947705968618	0.1757577204170985
GCA_015228065.1_NSTDA_Pmon_1	2394331783	1999581887	632543841	635343381	365316011	367564254	187219613	0.936751	0.093629	230073562	1.146098	0.115061	107054915	0.927473	0.053539	107870301	0.928821	0.053946	208326222	1.037765	0.104185	188733416	0.936022	0.094386	124753596	1.076044	0.06239	113185458	0.970293	0.056605	111936953	0.969769	0.05598	107790897	0.929734	0.053907	86876252	1.30322	0.043447	58447625	0.871403	0.02923	124725860	1.073956	0.062376	108411606	0.929369	0.054217	46385843	0.691572	0.023198	87789768	1.300863	0.043904	0.31615059976232013	0.3175498328157309	0.18258793856539712	0.18371162885655187
GCA_016617855.1_ASM1661785v1	2365218322	2365084741	758675566	759260030	423728014	423518422	257715120	1.059035	0.108967	238243042	0.978264	0.100733	128428401	0.944931	0.054302	134256828	0.988304	0.056766	198081508	0.813354	0.083752	258063573	1.058834	0.109114	168035224	1.235393	0.071048	135047924	0.993362	0.057101	134996200	0.993255	0.057079	134415574	0.988222	0.056833	78512900	1.034306	0.033197	75786891	0.998889	0.032044	167853063	1.235615	0.070971	128502874	0.945219	0.054333	48735952	0.642351	0.020606	78409667	1.033969	0.033153	0.3207683619000197	0.32101547353544246	0.17915239007701036	0.17906377448752747
GCA_018991925.1_GMGI_Hamer_2.0	2292059586	2291170255	652112735	653438309	493279681	492395125	179672276	0.968086	0.078419	171551793	0.922458	0.074875	143833426	1.024525	0.062777	157038975	1.120597	0.068541	172979653	0.930135	0.075498	180533813	0.968786	0.078795	165866115	1.179066	0.072394	134043652	0.954567	0.058504	134067818	0.954964	0.058515	157348001	1.118515	0.068676	129689985	1.221233	0.056604	72162065	0.680739	0.031496	165378398	1.180105	0.072181	143988483	1.025387	0.062845	53878147	0.508258	0.023516	129137655	1.220405	0.056363	0.2846130314914176	0.28519157506886544	0.21529072788699552	0.21490466555272147
GCA_006491835.1_UP_Adux	2693618964	2241418737	716582483	716231250	404675305	404611691	258495323	1.129035	0.115327	210299131	0.918978	0.093824	125406835	0.969919	0.05595	122158189	0.944942	0.0545	181478349	0.793035	0.080966	258275400	1.129181	0.115229	147431153	1.140818	0.065776	128822965	0.996985	0.057474	128892250	0.996876	0.057505	122118522	0.94495	0.054483	82722291	1.132913	0.036906	70831872	0.970221	0.031601	147493028	1.140917	0.065803	125314754	0.969835	0.055909	48990643	0.671051	0.021857	82688032	1.132799	0.036891	0.31960316221814133	0.3194465086853821	0.18048935079758407	0.1804609782988925
GCA_006345805.1_ASM634580v1	2719136158	2718406646	864983519	864689644	494496297	494257676	265302702	0.963933	0.097595	291576103	1.059753	0.10726	148719580	0.945188	0.054708	159378694	1.013421	0.058629	260329089	0.946184	0.095765	265050620	0.963672	0.097502	191340822	1.216481	0.070387	147962449	0.94115	0.05443	148141073	0.941511	0.054496	159442999	1.013685	0.058653	95576631	1.062543	0.035159	91331950	1.015845	0.033598	191204090	1.215785	0.070337	148613479	0.945291	0.054669	58855455	0.654623	0.021651	95580910	1.063617	0.035161	0.31819264439538025	0.31808453960341865	0.18190529753452256	0.1818175184666785
GCA_009866985.1_NBC_Lbul_1	2901939372	2897128380	964097656	948231600	493392061	495258909	380666337	1.189664	0.131394	279604614	0.888445	0.096511	151026173	0.922276	0.05213	151364802	0.920859	0.052246	242662045	0.77106	0.08376	369962675	1.195228	0.1277	180703602	1.121972	0.062373	154003733	0.952591	0.053157	155571476	0.950033	0.053699	148653318	0.922975	0.051311	100487879	1.199088	0.034685	87998802	1.046102	0.030374	183755155	1.117913	0.063427	149114295	0.922347	0.05147	60435984	0.718444	0.020861	101117490	1.197522	0.034903	0.33233513533090864	0.3268659301781811	0.17007770565892855	0.1707212288319817
GCA_019973935.1_Tncv_1.0	2874350602	2874328360	973997855	973831320	463404310	463116321	383232637	1.161153	0.133329	304755055	0.923532	0.106027	143632605	0.914698	0.049971	142370582	0.907225	0.049532	268767692	0.814476	0.093506	383143651	1.16128	0.133298	168923506	1.075943	0.05877	152989592	0.975059	0.053226	153127065	0.975162	0.053274	142439935	0.907258	0.049556	84178496	1.12674	0.029286	83655132	1.120431	0.029104	168863294	1.076044	0.058749	143485790	0.914488	0.04992	66665872	0.892887	0.023194	84097456	1.127056	0.029258	0.33885849696054704	0.33880055864014763	0.16122056857264783	0.16112037582665747
GCA_018397915.1_ASM1839791v1	2958575204	2854277619	821527969	821910340	605733039	606086465	248192262	1.05036	0.086954	213850634	0.904603	0.074923	191313569	1.098087	0.067027	167887386	0.963065	0.05882	187576549	0.793462	0.065718	248360724	1.050095	0.087014	202903325	1.164067	0.071087	182796498	1.048101	0.064043	182597188	1.048057	0.063973	167973123	0.96367	0.05885	149646692	1.164928	0.052429	105308165	0.819296	0.036895	202888324	1.163843	0.071082	191440507	1.097664	0.067071	61655895	0.479682	0.021601	149886778	1.165436	0.052513	0.2877246199133332	0.2878585381179377	0.21214653060122807	0.21227031136750102
GCA_009830355.1_DU_Cdes_1.0	3336744225	3336442261	977047542	977275146	690739880	691480328	290601491	1.015725	0.087099	259944906	0.908361	0.077911	216209308	1.068942	0.064802	210264004	1.038435	0.06302	252840829	0.883536	0.075782	290246199	1.014011	0.086993	241130658	1.191875	0.072272	193025172	0.953075	0.057854	192396743	0.951212	0.057665	210284489	1.039407	0.063027	169632602	1.186288	0.050842	118406223	0.827161	0.035489	241175449	1.191098	0.072285	216771909	1.070326	0.064971	63747017	0.445323	0.019106	169765262	1.184674	0.050882	0.29283230351131684	0.29290051902872344	0.2070226283702483	0.20724454908971146
GCA_015501135.1_ASM1550113v1	4009598772	2430916363	764108831	764131830	453507978	453534189	245755941	1.026886	0.101096	236372042	0.987646	0.097236	136760255	0.962828	0.056259	143853389	1.012707	0.059177	207127322	0.865451	0.085205	245772933	1.026896	0.101103	172746039	1.21614	0.071062	137139705	0.965414	0.056415	137118344	0.965349	0.056406	143848850	1.012703	0.059175	87997540	1.043829	0.036199	83734235	0.9932	0.034446	172762970	1.216226	0.071069	136769768	0.96281	0.056263	55159839	0.65427	0.022691	87997191	1.043704	0.036199	0.3137659503916972	0.31377539446929487	0.18622394605904888	0.18623470907995907
GCA_020271785.1_DKFZ_Pvir_1.0	3700845369	3037009277	845059560	845419850	673318214	673597671	231436362	0.984495	0.076205	220334042	0.936868	0.07255	194936636	1.04074	0.064187	198242735	1.057952	0.065276	211567106	0.899591	0.069663	231573390	0.984238	0.07625	227955364	1.216504	0.075059	174213044	0.929318	0.057363	174089662	0.929441	0.057323	198263677	1.058052	0.065283	170195528	1.140418	0.056041	130687158	0.875323	0.043032	227855296	1.215984	0.075026	195139940	1.04095	0.064254	80146566	0.53681	0.02639	170372771	1.140658	0.056099	0.2782184990511747	0.27833711713180226	0.2216761891704978	0.22176819464652525
GCA_018397895.1_paralithodes_camtschaticus	3809538835	3652380630	1073922579	1073365040	752845690	753372941	330001690	1.045716	0.090352	302576626	0.959309	0.082844	228185562	1.031461	0.062476	212817163	0.961319	0.058268	290871000	0.922197	0.079639	329725406	1.045927	0.090277	238679372	1.079457	0.065349	213766452	0.966108	0.058528	213723812	0.96609	0.058516	212561728	0.961336	0.058198	187874118	1.211431	0.051439	138456735	0.892158	0.037909	239001022	1.079594	0.065437	228158506	1.031152	0.062468	97876869	0.630678	0.026798	188104569	1.21122	0.051502	0.293942997634122	0.2937903938168985	0.2060611474251618	0.2062054611238177
GCA_024699845.1_Abicaudatus.fasta	46428382	46428276	14158489	14224107	9043549	9002237	5684575	1.316584	0.122438	3421023	0.788676	0.073684	2427802	0.880323	0.052291	2625048	0.956213	0.05654	2503925	0.57725	0.053931	5733466	1.315685	0.123491	3248515	1.17248	0.069968	2738161	0.992814	0.058976	2759537	1.00061	0.059437	2660167	0.960129	0.057296	1450841	0.823619	0.031249	2172989	1.239232	0.046803	3210419	1.169443	0.069148	2409417	0.873617	0.051895	1916371	1.092886	0.041276	1466020	0.839892	0.031576	0.3049533149787559	0.30636663151431814	0.1947849270301946	0.1938951264767314
GCA_021432725.1_ASM2143272v1	56513240	56513219	21601446	21544361	6656239	6711194	9988464	1.209716	0.176746	7123344	0.865003	0.126047	2328901	0.915355	0.04121	2160732	0.842304	0.038234	6297036	0.764663	0.111426	9944911	1.210832	0.175975	2724361	1.073625	0.048207	2578045	1.007645	0.045618	2570227	1.010206	0.04548	2129876	0.839348	0.037688	889475	1.134557	0.015739	1066655	1.349415	0.018874	2745710	1.070342	0.048585	2346224	0.917036	0.041516	713500	0.902642	0.012625	905758	1.136483	0.016027	0.3822369059002811	0.381226788625108	0.11778193924114067	0.11875436623347024
GCA_024699855.1_AORT.fasta	47428222	47420383	13732865	13706708	9995223	9985699	5076613	1.276494	0.107056	3426693	0.863273	0.072262	2359960	0.815301	0.049767	2869569	0.992303	0.060513	2091188	0.526824	0.044099	5066104	1.278718	0.106834	3138996	1.086506	0.066195	3410392	1.181571	0.071918	3423205	1.182623	0.072188	2863722	0.991225	0.06039	1672374	0.793808	0.035267	2035894	0.967278	0.042933	3141832	1.086452	0.066255	2350157	0.81424	0.04956	2823862	1.341651	0.05955	1669822	0.794109	0.035213	0.28959767290493277	0.28904607596356807	0.21077854628046375	0.2105777048510354
GCA_020740425.3_Hi_IARI_1.2	67568148	64799911	21518612	21432030	10920360	10935507	7641651	1.0696	0.117927	6834820	0.960533	0.105476	3645917	1.005584	0.056264	3394111	0.934837	0.052378	6312146	0.887079	0.09741	7587491	1.070618	0.117091	3868568	1.071304	0.0597	3662001	1.012696	0.056512	3677009	1.01416	0.056744	3371041	0.933526	0.052022	1859743	1.010746	0.0287	2011338	1.091621	0.031039	3885666	1.070225	0.059964	3636749	1.005713	0.056123	1544983	0.838515	0.023842	1866677	1.011706	0.028807	0.3320439926798094	0.3307079849031831	0.16850714794712982	0.1687408744698777
GCA_025436335.1_Ioz_Burmu_1.0	73053838	73003545	22148214	22143201	14355294	14357017	8891569	1.323266	0.121796	5838000	0.869023	0.079969	3757070	0.86267	0.051464	3661512	0.840628	0.050155	4237086	0.630717	0.058039	8887286	1.323227	0.121738	4522914	1.038752	0.061955	4495858	1.032414	0.061584	4496138	1.032369	0.061588	3662032	0.841038	0.050162	3056868	1.082926	0.041873	3140226	1.112322	0.043015	4523362	1.038495	0.061961	3755823	0.862475	0.051447	3018407	1.069172	0.041346	3059394	1.08356	0.041907	0.3033847066929159	0.3033160389649153	0.1966378264035455	0.1966614279386233
GCA_024305405.1_ICBAS_JMDir_1.0	86813779	86813669	31331768	31394422	12046874	12040715	12757444	1.128192	0.146952	11328875	0.999859	0.130496	3836829	0.882475	0.044196	3408583	0.784379	0.039263	8768840	0.773916	0.101008	12804986	1.127881	0.1475	4894309	1.12345	0.056377	4926243	1.131359	0.056745	4920430	1.131704	0.056678	3417882	0.784548	0.03937	1593738	0.953361	0.018358	2114810	1.265709	0.02436	4885026	1.124136	0.05627	3842633	0.882497	0.044263	1721978	1.0306	0.019835	1591063	0.952735	0.018327	0.3609077770937722	0.3616294828036457	0.13876684253083835	0.13869589757174378
GCA_024500135.1_ASM2450013v1	95119944	95102099	28616259	29035609	18729278	18738798	11716081	1.361162	0.123195	8305534	0.950992	0.087333	4253455	0.755024	0.044725	4336428	0.769362	0.045598	5731014	0.656207	0.060262	12033761	1.357977	0.126535	5872676	1.027394	0.061751	5393059	0.943008	0.056708	5339135	0.947742	0.056141	4385828	0.767278	0.046117	4774696	1.294961	0.050206	4225789	1.145508	0.044434	5825043	1.033469	0.06125	4305365	0.752819	0.045271	3824367	1.036692	0.040213	4779868	1.295047	0.05026	0.3008439428854163	0.3052525871966451	0.19690169287736334	0.19700177704057523
GCA_022114935.1_LDALM_2021	104016550	103983077	30815989	30642117	21235825	21298590	9977202	1.092693	0.09595	8603567	0.9476	0.08274	6210174	0.986961	0.059723	6022299	0.954282	0.057916	8008686	0.88208	0.077019	9858045	1.09193	0.094804	6296095	1.006294	0.060549	6476495	1.032077	0.062284	6477659	1.029472	0.062295	5973595	0.954749	0.057448	4311459	0.994323	0.041463	4471125	1.028107	0.042999	6349588	1.006144	0.061064	6204309	0.988702	0.059667	4416140	1.015464	0.04247	4326639	0.991952	0.041609	0.29632889657516814	0.29465693018443123	0.2042053101107146	0.20480886312968602
GCA_021613535.1_ASM2161353v1	100824805	100824343	34919898	34905379	15495933	15503158	13016180	1.076225	0.129098	12298178	1.017281	0.121976	4591505	0.85552	0.04554	5014028	0.933812	0.04973	8891893	0.73552	0.088192	13010411	1.076643	0.12904	6420535	1.196814	0.06368	6582529	1.226439	0.065287	6588600	1.227632	0.065347	5005337	0.933015	0.049644	1896584	0.796347	0.018811	2005408	0.841648	0.01989	6423217	1.196259	0.063707	4591442	0.855465	0.045539	2587307	1.085865	0.025662	1901189	0.797536	0.018856	0.34634383227673693	0.3461998293904505	0.15369233953442685	0.15376399879838573
GCA_023375655.1_TcrWFU	107053072	106889447	30167388	30206348	23231854	23283940	9841322	1.155882	0.09207	7640706	0.896258	0.071482	6635602	1.012032	0.062079	6049740	0.920615	0.056598	6172907	0.724085	0.05775	9862689	1.155405	0.09227	7681091	1.169974	0.07186	6489641	0.986283	0.060714	6462914	0.985694	0.060464	6038922	0.919841	0.056497	5035130	0.997191	0.047106	5694866	1.125327	0.053278	7690215	1.170253	0.071946	6664015	1.012784	0.062345	3880010	0.766704	0.036299	5049677	0.995603	0.047242	0.2822295878745093	0.28259407633282696	0.21734452382754418	0.2178318119651195
