Region	Reference	Start	End	Strand	Score
355739at33208_r2.m1.g1.t1_2_exon	OZ210596.1	18689834	18689856	+	0.01
355739at33208_r2.m1.g1.t1_2_intron	OZ210596.1	18689856	18691832	+	0.01
355739at33208_r2.m1.g1.t1_3_exon	OZ210596.1	18691832	18691988	+	0.01
355739at33208_r2.m1.g1.t1_3_intron	OZ210596.1	18691988	18692270	+	0.01
355739at33208_r2.m1.g1.t1_4_exon	OZ210596.1	18692270	18692378	+	0.01
355739at33208_r2.m1.g1.t1_4_intron	OZ210596.1	18692378	18692554	+	0.01
355739at33208_r2.m1.g1.t1_5_exon	OZ210596.1	18692554	18692571	+	0.01
355739at33208_r2.m1.g1.t1_5_intron	OZ210596.1	18692571	18692953	+	0.01
355739at33208_r2.m1.g1.t1_6_exon	OZ210596.1	18692953	18693145	+	0.01
355739at33208_r2.m1.g1.t1_6_intron	OZ210596.1	18693145	18693515	+	0.01
355739at33208_r2.m1.g1.t1_7_exon	OZ210596.1	18693515	18693602	+	0.02
355739at33208_r2.m1.g1.t1_7_intron	OZ210596.1	18693602	18693647	+	0.02
355739at33208_r2.m1.g1.t1_8_exon	OZ210596.1	18693647	18693794	+	0.01
355739at33208_r2.m1.g1.t1_8_intron	OZ210596.1	18693794	18694034	+	0.01
355739at33208_r2.m1.g1.t1_9_exon	OZ210596.1	18694034	18694200	+	0.01
355739at33208_r2.m1.g1.t1_9_intron	OZ210596.1	18694200	18696846	+	0.01
355739at33208_r2.m1.g1.t1_10_exon	OZ210596.1	18696846	18696941	+	0.01
355739at33208_r2.m1.g1.t1_downstream1	OZ210596.1	18696841	18696941	+	0.01
355739at33208_r2.m1.g1.t1_downstream2	OZ210596.1	18696941	18697141	+	0.01
359075at33208_r2.m1.g1.t1_upstream1	OZ210597.1	28582576	28582776	+	0.11
359075at33208_r2.m1.g1.t1_upstream2	OZ210597.1	28582776	28582976	+	0.11
359075at33208_r2.m1.g1.t1_1_exon	OZ210597.1	28582876	28583038	+	0.34
359075at33208_r2.m1.g1.t1_1_intron	OZ210597.1	28583038	28583228	+	0.34
359075at33208_r2.m1.g1.t1_2_exon	OZ210597.1	28583228	28583467	+	0.78
359075at33208_r2.m1.g1.t1_2_intron	OZ210597.1	28583467	28583767	+	0.78
359075at33208_r2.m1.g1.t1_3_exon	OZ210597.1	28583767	28584041	+	0.96
359075at33208_r2.m1.g1.t1_3_intron	OZ210597.1	28584041	28584173	+	0.96
359075at33208_r2.m1.g1.t1_4_exon	OZ210597.1	28584173	28584262	+	0.48
359075at33208_r2.m1.g1.t1_downstream1	OZ210597.1	28584162	28584262	+	0.48
359075at33208_r2.m1.g1.t1_downstream2	OZ210597.1	28584262	28584462	+	0.48
360753at33208_r2.m1.g1.t1_upstream1	OZ210595.1	7300174	7300374	+	0.01
360753at33208_r2.m1.g1.t1_upstream2	OZ210595.1	7300374	7300574	+	0.01
360753at33208_r2.m1.g1.t1_1_exon	OZ210595.1	7300474	7300492	+	0.08
360753at33208_r2.m1.g1.t1_1_intron	OZ210595.1	7300492	7300557	+	0.08
360753at33208_r2.m1.g1.t1_2_exon	OZ210595.1	7300557	7300827	+	0.01
360753at33208_r2.m1.g1.t1_2_intron	OZ210595.1	7300827	7300870	+	0.01
360753at33208_r2.m1.g1.t1_3_exon	OZ210595.1	7300870	7301209	+	0.02
360753at33208_r2.m1.g1.t1_3_intron	OZ210595.1	7301209	7301601	+	0.02
360753at33208_r2.m1.g1.t1_4_exon	OZ210595.1	7301601	7301750	+	0.01
360753at33208_r2.m1.g1.t1_4_intron	OZ210595.1	7301750	7301799	+	0.01
360753at33208_r2.m1.g1.t1_5_exon	OZ210595.1	7301799	7301950	+	0.01
360753at33208_r2.m1.g1.t1_downstream1	OZ210595.1	7301850	7301950	+	0.01
360753at33208_r2.m1.g1.t1_downstream2	OZ210595.1	7301950	7302150	+	0.01
363851at33208_r2.m1.g1.t1_upstream1	OZ210596.1	22263886	22264086	-	0.01
363851at33208_r2.m1.g1.t1_upstream2	OZ210596.1	22263686	22263886	-	0.01
363851at33208_r2.m1.g1.t1_1_exon	OZ210596.1	22263663	22263786	-	0.01
363851at33208_r2.m1.g1.t1_1_intron	OZ210596.1	22262955	22263663	-	0.01
363851at33208_r2.m1.g1.t1_2_exon	OZ210596.1	22262756	22262955	-	0.01
363851at33208_r2.m1.g1.t1_2_intron	OZ210596.1	22262354	22262756	-	0.01
363851at33208_r2.m1.g1.t1_3_exon	OZ210596.1	22262181	22262354	-	0.01
363851at33208_r2.m1.g1.t1_3_intron	OZ210596.1	22261387	22262181	-	0.01
363851at33208_r2.m1.g1.t1_4_exon	OZ210596.1	22261303	22261387	-	0.01
363851at33208_r2.m1.g1.t1_4_intron	OZ210596.1	22261259	22261303	-	0.01
363851at33208_r2.m1.g1.t1_5_exon	OZ210596.1	22261172	22261259	-	0.01
363851at33208_r2.m1.g1.t1_5_intron	OZ210596.1	22261086	22261172	-	0.01
363851at33208_r2.m1.g1.t1_6_exon	OZ210596.1	22260858	22261086	-	0.01
363851at33208_r2.m1.g1.t1_6_intron	OZ210596.1	22260435	22260858	-	0.01
363851at33208_r2.m1.g1.t1_7_exon	OZ210596.1	22260272	22260435	-	0.01
363851at33208_r2.m1.g1.t1_7_intron	OZ210596.1	22260203	22260272	-	0.01
363851at33208_r2.m1.g1.t1_8_exon	OZ210596.1	22260171	22260203	-	0.01
363851at33208_r2.m1.g1.t1_8_intron	OZ210596.1	22260087	22260171	-	0.01
363851at33208_r2.m1.g1.t1_9_exon	OZ210596.1	22260023	22260087	-	0.01
363851at33208_r2.m1.g1.t1_9_intron	OZ210596.1	22259501	22260023	-	0.01
363851at33208_r2.m1.g1.t1_10_exon	OZ210596.1	22259480	22259501	-	0.01
363851at33208_r2.m1.g1.t1_10_intron	OZ210596.1	22257661	22259480	-	0.01
363851at33208_r2.m1.g1.t1_11_exon	OZ210596.1	22257618	22257661	-	0.01
363851at33208_r2.m1.g1.t1_11_intron	OZ210596.1	22256840	22257618	-	0.01
363851at33208_r2.m1.g1.t1_12_exon	OZ210596.1	22256776	22256840	-	0.01
363851at33208_r2.m1.g1.t1_downstream1	OZ210596.1	22256776	22256876	-	0.01
363851at33208_r2.m1.g1.t1_downstream2	OZ210596.1	22256576	22256776	-	0.01
365561at33208_r2.m2.g1.t1_upstream1	OZ210595.1	9160591	9160791	+	0.05
365561at33208_r2.m2.g1.t1_upstream2	OZ210595.1	9160791	9160991	+	0.05
365561at33208_r2.m2.g1.t1_1_exon	OZ210595.1	9160891	9162220	+	0.8
365561at33208_r2.m2.g1.t1_downstream1	OZ210595.1	9162120	9162220	+	0.8
365561at33208_r2.m2.g1.t1_downstream2	OZ210595.1	9162220	9162420	+	0.8
366124at33208_r2.m1.g1.t1_upstream1	OZ210593.1	16800928	16801128	+	0.01
366124at33208_r2.m1.g1.t1_upstream2	OZ210593.1	16801128	16801328	+	0.01
366124at33208_r2.m1.g1.t1_1_exon	OZ210593.1	16801228	16801252	+	0.02
366124at33208_r2.m1.g1.t1_1_intron	OZ210593.1	16801252	16805284	+	0.02
366124at33208_r2.m1.g1.t1_2_exon	OZ210593.1	16805284	16805437	+	0.01
366124at33208_r2.m1.g1.t1_2_intron	OZ210593.1	16805437	16806047	+	0.01
366124at33208_r2.m1.g1.t1_3_exon	OZ210593.1	16806047	16806373	+	0.02
366124at33208_r2.m1.g1.t1_3_intron	OZ210593.1	16806373	16806547	+	0.02
366124at33208_r2.m1.g1.t1_4_exon	OZ210593.1	16806547	16806729	+	0.01
366124at33208_r2.m1.g1.t1_4_intron	OZ210593.1	16806729	16807256	+	0.01
366124at33208_r2.m1.g1.t1_5_exon	OZ210593.1	16807256	16807420	+	0.01
366124at33208_r2.m1.g1.t1_5_intron	OZ210593.1	16807420	16807680	+	0.01
366124at33208_r2.m1.g1.t1_6_exon	OZ210593.1	16807680	16807725	+	0.01
366124at33208_r2.m1.g1.t1_6_intron	OZ210593.1	16807725	16808476	+	0.01
366124at33208_r2.m1.g1.t1_7_exon	OZ210593.1	16808476	16808508	+	0.01
366124at33208_r2.m1.g1.t1_7_intron	OZ210593.1	16808508	16808565	+	0.01
366124at33208_r2.m1.g1.t1_8_exon	OZ210593.1	16808565	16808582	+	0.01
366124at33208_r2.m1.g1.t1_8_intron	OZ210593.1	16808582	16810978	+	0.01
366124at33208_r2.m1.g1.t1_9_exon	OZ210593.1	16810978	16811026	+	0.01
366124at33208_r2.m1.g1.t1_9_intron	OZ210593.1	16811026	16812237	+	0.01
366124at33208_r2.m1.g1.t1_10_exon	OZ210593.1	16812237	16812248	+	0.01
366124at33208_r2.m1.g1.t1_10_intron	OZ210593.1	16812248	16812350	+	0.01
366124at33208_r2.m1.g1.t1_11_exon	OZ210593.1	16812350	16812389	+	0.01
366124at33208_r2.m1.g1.t1_downstream1	OZ210593.1	16812289	16812389	+	0.01
366124at33208_r2.m1.g1.t1_downstream2	OZ210593.1	16812389	16812589	+	0.01
366814at33208_r2.m1.g1.t1_upstream1	OZ210596.1	5023436	5023636	+	0.01
366814at33208_r2.m1.g1.t1_upstream2	OZ210596.1	5023636	5023836	+	0.01
366814at33208_r2.m1.g1.t1_1_exon	OZ210596.1	5023736	5023779	+	0.01
366814at33208_r2.m1.g1.t1_1_intron	OZ210596.1	5023779	5023919	+	0.01
366814at33208_r2.m1.g1.t1_2_exon	OZ210596.1	5023919	5023932	+	0.01
366814at33208_r2.m1.g1.t1_2_intron	OZ210596.1	5023932	5024364	+	0.01
366814at33208_r2.m1.g1.t1_3_exon	OZ210596.1	5024364	5024375	+	0.01
366814at33208_r2.m1.g1.t1_3_intron	OZ210596.1	5024375	5024907	+	0.01
366814at33208_r2.m1.g1.t1_4_exon	OZ210596.1	5024907	5024919	+	0.01
366814at33208_r2.m1.g1.t1_4_intron	OZ210596.1	5024919	5026642	+	0.01
366814at33208_r2.m1.g1.t1_5_exon	OZ210596.1	5026642	5026657	+	0.01
366814at33208_r2.m1.g1.t1_5_intron	OZ210596.1	5026657	5026715	+	0.01
366814at33208_r2.m1.g1.t1_6_exon	OZ210596.1	5026715	5026729	+	0.01
366814at33208_r2.m1.g1.t1_6_intron	OZ210596.1	5026729	5026807	+	0.01
366814at33208_r2.m1.g1.t1_7_exon	OZ210596.1	5026807	5026843	+	0.01
366814at33208_r2.m1.g1.t1_7_intron	OZ210596.1	5026843	5027576	+	0.01
366814at33208_r2.m1.g1.t1_8_exon	OZ210596.1	5027576	5027595	+	0.01
366814at33208_r2.m1.g1.t1_8_intron	OZ210596.1	5027595	5028565	+	0.01
366814at33208_r2.m1.g1.t1_9_exon	OZ210596.1	5028565	5028710	+	0.01
366814at33208_r2.m1.g1.t1_9_intron	OZ210596.1	5028710	5029120	+	0.01
366814at33208_r2.m1.g1.t1_10_exon	OZ210596.1	5029120	5029256	+	0.01
366814at33208_r2.m1.g1.t1_10_intron	OZ210596.1	5029256	5029490	+	0.01
366814at33208_r2.m1.g1.t1_11_exon	OZ210596.1	5029490	5029599	+	0.01
366814at33208_r2.m1.g1.t1_11_intron	OZ210596.1	5029599	5029656	+	0.01
366814at33208_r2.m1.g1.t1_12_exon	OZ210596.1	5029656	5029738	+	0.01
366814at33208_r2.m1.g1.t1_12_intron	OZ210596.1	5029738	5029782	+	0.01
366814at33208_r2.m1.g1.t1_13_exon	OZ210596.1	5029782	5029864	+	0.01
366814at33208_r2.m1.g1.t1_13_intron	OZ210596.1	5029864	5030380	+	0.01
366814at33208_r2.m1.g1.t1_14_exon	OZ210596.1	5030380	5030569	+	0.01
366814at33208_r2.m1.g1.t1_14_intron	OZ210596.1	5030569	5030860	+	0.01
366814at33208_r2.m1.g1.t1_15_exon	OZ210596.1	5030860	5031016	+	0.01
366814at33208_r2.m1.g1.t1_15_intron	OZ210596.1	5031016	5031239	+	0.01
366814at33208_r2.m1.g1.t1_16_exon	OZ210596.1	5031239	5031298	+	0.01
366814at33208_r2.m1.g1.t1_16_intron	OZ210596.1	5031298	5031343	+	0.01
366814at33208_r2.m1.g1.t1_17_exon	OZ210596.1	5031343	5031479	+	0.01
366814at33208_r2.m1.g1.t1_downstream1	OZ210596.1	5031379	5031479	+	0.01
366814at33208_r2.m1.g1.t1_downstream2	OZ210596.1	5031479	5031679	+	0.01
367551at33208_r2.m1.g1.t1_upstream1	OZ210593.1	29492417	29492617	-	0.01
367551at33208_r2.m1.g1.t1_upstream2	OZ210593.1	29492217	29492417	-	0.01
367551at33208_r2.m1.g1.t1_1_exon	OZ210593.1	29492314	29492317	-	0.01
367551at33208_r2.m1.g1.t1_1_intron	OZ210593.1	29488030	29492314	-	0.01
367551at33208_r2.m1.g1.t1_2_exon	OZ210593.1	29487739	29488030	-	0.01
367551at33208_r2.m1.g1.t1_2_intron	OZ210593.1	29487388	29487739	-	0.01
367551at33208_r2.m1.g1.t1_3_exon	OZ210593.1	29487108	29487388	-	0.01
367551at33208_r2.m1.g1.t1_3_intron	OZ210593.1	29479404	29487108	-	0.01
367551at33208_r2.m1.g1.t1_4_exon	OZ210593.1	29479153	29479404	-	0.15
367551at33208_r2.m1.g1.t1_4_intron	OZ210593.1	29479105	29479153	-	0.15
367551at33208_r2.m1.g1.t1_5_exon	OZ210593.1	29478963	29479105	-	0.32
367551at33208_r2.m1.g1.t1_5_intron	OZ210593.1	29478271	29478963	-	0.32
367551at33208_r2.m1.g1.t1_6_exon	OZ210593.1	29478035	29478271	-	0.01
367551at33208_r2.m1.g1.t1_6_intron	OZ210593.1	29477660	29478035	-	0.01
367551at33208_r2.m1.g1.t1_7_exon	OZ210593.1	29477479	29477660	-	0.01
367551at33208_r2.m1.g1.t1_7_intron	OZ210593.1	29477062	29477479	-	0.01
367551at33208_r2.m1.g1.t1_8_exon	OZ210593.1	29476864	29477062	-	0.01
367551at33208_r2.m1.g1.t1_8_intron	OZ210593.1	29476603	29476864	-	0.01
367551at33208_r2.m1.g1.t1_9_exon	OZ210593.1	29476544	29476603	-	0.01
367551at33208_r2.m1.g1.t1_9_intron	OZ210593.1	29476282	29476544	-	0.01
367551at33208_r2.m1.g1.t1_10_exon	OZ210593.1	29476070	29476282	-	0.01
367551at33208_r2.m1.g1.t1_10_intron	OZ210593.1	29476011	29476070	-	0.01
367551at33208_r2.m1.g1.t1_11_exon	OZ210593.1	29475929	29476011	-	0.01
367551at33208_r2.m1.g1.t1_downstream1	OZ210593.1	29475929	29476029	-	0.01
367551at33208_r2.m1.g1.t1_downstream2	OZ210593.1	29475729	29475929	-	0.01
372707at33208_r2.m1.g1.t1_upstream1	OZ210597.1	29463953	29464153	+	0.01
372707at33208_r2.m1.g1.t1_upstream2	OZ210597.1	29464153	29464353	+	0.01
372707at33208_r2.m1.g1.t1_1_exon	OZ210597.1	29464253	29464270	+	0.01
372707at33208_r2.m1.g1.t1_1_intron	OZ210597.1	29464270	29465092	+	0.01
372707at33208_r2.m1.g1.t1_2_exon	OZ210597.1	29465092	29465106	+	0.01
372707at33208_r2.m1.g1.t1_2_intron	OZ210597.1	29465106	29465165	+	0.01
372707at33208_r2.m1.g1.t1_3_exon	OZ210597.1	29465165	29465202	+	0.01
372707at33208_r2.m1.g1.t1_3_intron	OZ210597.1	29465202	29467368	+	0.01
372707at33208_r2.m1.g1.t1_4_exon	OZ210597.1	29467368	29467516	+	0.01
372707at33208_r2.m1.g1.t1_4_intron	OZ210597.1	29467516	29467565	+	0.01
372707at33208_r2.m1.g1.t1_5_exon	OZ210597.1	29467565	29467801	+	0.01
372707at33208_r2.m1.g1.t1_5_intron	OZ210597.1	29467801	29467845	+	0.01
372707at33208_r2.m1.g1.t1_6_exon	OZ210597.1	29467845	29467939	+	0.01
372707at33208_r2.m1.g1.t1_6_intron	OZ210597.1	29467939	29468316	+	0.01
372707at33208_r2.m1.g1.t1_7_exon	OZ210597.1	29468316	29468547	+	0.01
372707at33208_r2.m1.g1.t1_7_intron	OZ210597.1	29468547	29468755	+	0.01
372707at33208_r2.m1.g1.t1_8_exon	OZ210597.1	29468755	29468853	+	0.01
372707at33208_r2.m1.g1.t1_8_intron	OZ210597.1	29468853	29473627	+	0.01
372707at33208_r2.m1.g1.t1_9_exon	OZ210597.1	29473627	29473727	+	0.01
372707at33208_r2.m1.g1.t1_downstream1	OZ210597.1	29473627	29473727	+	0.01
372707at33208_r2.m1.g1.t1_downstream2	OZ210597.1	29473727	29473927	+	0.01
378033at33208_r2.m1.g1.t1_upstream1	OZ210592.1	16575043	16575243	-	0.27
378033at33208_r2.m1.g1.t1_upstream2	OZ210592.1	16574843	16575043	-	0.27
378033at33208_r2.m1.g1.t1_1_exon	OZ210592.1	16574799	16574943	-	0.72
378033at33208_r2.m1.g1.t1_1_intron	OZ210592.1	16574520	16574799	-	0.72
378033at33208_r2.m1.g1.t1_2_exon	OZ210592.1	16573771	16574520	-	0.84
378033at33208_r2.m1.g1.t1_downstream1	OZ210592.1	16573771	16573871	-	0.84
378033at33208_r2.m1.g1.t1_downstream2	OZ210592.1	16573571	16573771	-	0.84
378913at33208_r2.m1.g1.t1_upstream1	OZ210596.1	14569105	14569305	+	0.01
378913at33208_r2.m1.g1.t1_upstream2	OZ210596.1	14569305	14569505	+	0.01
378913at33208_r2.m1.g1.t1_1_exon	OZ210596.1	14569405	14569567	+	0.12
378913at33208_r2.m1.g1.t1_1_intron	OZ210596.1	14569567	14570418	+	0.12
378913at33208_r2.m1.g1.t1_2_exon	OZ210596.1	14570418	14570572	+	0.02
378913at33208_r2.m1.g1.t1_2_intron	OZ210596.1	14570572	14570633	+	0.02
378913at33208_r2.m1.g1.t1_3_exon	OZ210596.1	14570633	14570654	+	0.01
378913at33208_r2.m1.g1.t1_3_intron	OZ210596.1	14570654	14571768	+	0.01
378913at33208_r2.m1.g1.t1_4_exon	OZ210596.1	14571768	14571787	+	0.01
378913at33208_r2.m1.g1.t1_4_intron	OZ210596.1	14571787	14573002	+	0.01
378913at33208_r2.m1.g1.t1_5_exon	OZ210596.1	14573002	14573147	+	0.01
378913at33208_r2.m1.g1.t1_5_intron	OZ210596.1	14573147	14574081	+	0.01
378913at33208_r2.m1.g1.t1_6_exon	OZ210596.1	14574081	14574264	+	0.01
378913at33208_r2.m1.g1.t1_6_intron	OZ210596.1	14574264	14574721	+	0.01
378913at33208_r2.m1.g1.t1_7_exon	OZ210596.1	14574721	14574838	+	0.02
378913at33208_r2.m1.g1.t1_7_intron	OZ210596.1	14574838	14574880	+	0.02
378913at33208_r2.m1.g1.t1_8_exon	OZ210596.1	14574880	14575098	+	0.01
378913at33208_r2.m1.g1.t1_8_intron	OZ210596.1	14575098	14577123	+	0.01
378913at33208_r2.m1.g1.t1_9_exon	OZ210596.1	14577123	14577145	+	0.01
378913at33208_r2.m1.g1.t1_downstream1	OZ210596.1	14577045	14577145	+	0.01
378913at33208_r2.m1.g1.t1_downstream2	OZ210596.1	14577145	14577345	+	0.01
382262at33208_r2.m1.g1.t1_upstream1	OZ210594.1	19802394	19802594	-	0.01
382262at33208_r2.m1.g1.t1_upstream2	OZ210594.1	19802194	19802394	-	0.01
382262at33208_r2.m1.g1.t1_1_exon	OZ210594.1	19802066	19802294	-	0.01
382262at33208_r2.m1.g1.t1_1_intron	OZ210594.1	19802018	19802066	-	0.01
382262at33208_r2.m1.g1.t1_2_exon	OZ210594.1	19801923	19802018	-	0.01
382262at33208_r2.m1.g1.t1_2_intron	OZ210594.1	19801557	19801923	-	0.01
382262at33208_r2.m1.g1.t1_3_exon	OZ210594.1	19801007	19801557	-	0.91
382262at33208_r2.m1.g1.t1_3_intron	OZ210594.1	19800521	19801007	-	0.91
382262at33208_r2.m1.g1.t1_4_exon	OZ210594.1	19800499	19800521	-	0.13
382262at33208_r2.m1.g1.t1_4_intron	OZ210594.1	19800233	19800499	-	0.13
382262at33208_r2.m1.g1.t1_5_exon	OZ210594.1	19799885	19800233	-	0.01
382262at33208_r2.m1.g1.t1_5_intron	OZ210594.1	19799373	19799885	-	0.01
382262at33208_r2.m1.g1.t1_6_exon	OZ210594.1	19799161	19799373	-	0.34
382262at33208_r2.m1.g1.t1_6_intron	OZ210594.1	19798870	19799161	-	0.34
382262at33208_r2.m1.g1.t1_7_exon	OZ210594.1	19798624	19798870	-	1.0
382262at33208_r2.m1.g1.t1_7_intron	OZ210594.1	19798405	19798624	-	1.0
382262at33208_r2.m1.g1.t1_8_exon	OZ210594.1	19798139	19798405	-	0.01
382262at33208_r2.m1.g1.t1_8_intron	OZ210594.1	19797843	19798139	-	0.01
382262at33208_r2.m1.g1.t1_9_exon	OZ210594.1	19797761	19797843	-	0.01
382262at33208_r2.m1.g1.t1_9_intron	OZ210594.1	19797715	19797761	-	0.01
382262at33208_r2.m1.g1.t1_10_exon	OZ210594.1	19797598	19797715	-	0.01
382262at33208_r2.m1.g1.t1_downstream1	OZ210594.1	19797598	19797698	-	0.01
382262at33208_r2.m1.g1.t1_downstream2	OZ210594.1	19797398	19797598	-	0.01
389367at33208_r2.m1.g2.t1_upstream1	OZ210594.1	16980664	16980864	-	0.01
389367at33208_r2.m1.g2.t1_upstream2	OZ210594.1	16980464	16980664	-	0.01
389367at33208_r2.m1.g2.t1_1_exon	OZ210594.1	16980464	16980564	-	0.01
389367at33208_r2.m1.g2.t1_1_intron	OZ210594.1	16979374	16980464	-	0.01
389367at33208_r2.m1.g2.t1_2_exon	OZ210594.1	16979315	16979374	-	0.01
389367at33208_r2.m1.g2.t1_2_intron	OZ210594.1	16978192	16979315	-	0.01
389367at33208_r2.m1.g2.t1_3_exon	OZ210594.1	16978111	16978192	-	0.02
389367at33208_r2.m1.g2.t1_3_intron	OZ210594.1	16977710	16978111	-	0.02
389367at33208_r2.m1.g2.t1_4_exon	OZ210594.1	16977511	16977710	-	0.01
389367at33208_r2.m1.g2.t1_4_intron	OZ210594.1	16976815	16977511	-	0.01
389367at33208_r2.m1.g2.t1_5_exon	OZ210594.1	16976622	16976815	-	0.03
389367at33208_r2.m1.g2.t1_5_intron	OZ210594.1	16976556	16976622	-	0.03
389367at33208_r2.m1.g2.t1_6_exon	OZ210594.1	16976402	16976556	-	0.01
389367at33208_r2.m1.g2.t1_6_intron	OZ210594.1	16976347	16976402	-	0.01
389367at33208_r2.m1.g2.t1_7_exon	OZ210594.1	16976122	16976347	-	0.01
389367at33208_r2.m1.g2.t1_downstream1	OZ210594.1	16976122	16976222	-	0.01
389367at33208_r2.m1.g2.t1_downstream2	OZ210594.1	16975922	16976122	-	0.01
389591at33208_r2.m1.g1.t1_upstream1	OZ210597.1	22938211	22938411	-	0.01
389591at33208_r2.m1.g1.t1_upstream2	OZ210597.1	22938011	22938211	-	0.01
389591at33208_r2.m1.g1.t1_1_exon	OZ210597.1	22938043	22938111	-	0.01
389591at33208_r2.m1.g1.t1_1_intron	OZ210597.1	22935252	22938043	-	0.01
389591at33208_r2.m1.g1.t1_2_exon	OZ210597.1	22935235	22935252	-	0.01
389591at33208_r2.m1.g1.t1_2_intron	OZ210597.1	22933756	22935235	-	0.01
389591at33208_r2.m1.g1.t1_3_exon	OZ210597.1	22933628	22933756	-	0.04
389591at33208_r2.m1.g1.t1_3_intron	OZ210597.1	22933391	22933628	-	0.04
389591at33208_r2.m1.g1.t1_4_exon	OZ210597.1	22933255	22933391	-	0.01
389591at33208_r2.m1.g1.t1_4_intron	OZ210597.1	22933213	22933255	-	0.01
389591at33208_r2.m1.g1.t1_5_exon	OZ210597.1	22933109	22933213	-	0.01
389591at33208_r2.m1.g1.t1_5_intron	OZ210597.1	22933063	22933109	-	0.01
389591at33208_r2.m1.g1.t1_6_exon	OZ210597.1	22932834	22933063	-	0.05
389591at33208_r2.m1.g1.t1_6_intron	OZ210597.1	22932618	22932834	-	0.05
389591at33208_r2.m1.g1.t1_7_exon	OZ210597.1	22932498	22932618	-	0.01
389591at33208_r2.m1.g1.t1_7_intron	OZ210597.1	22931546	22932498	-	0.01
389591at33208_r2.m1.g1.t1_8_exon	OZ210597.1	22931511	22931546	-	0.01
389591at33208_r2.m1.g1.t1_8_intron	OZ210597.1	22930723	22931511	-	0.01
389591at33208_r2.m1.g1.t1_9_exon	OZ210597.1	22930713	22930723	-	0.01
389591at33208_r2.m1.g1.t1_9_intron	OZ210597.1	22930474	22930713	-	0.01
389591at33208_r2.m1.g1.t1_10_exon	OZ210597.1	22930446	22930474	-	0.01
389591at33208_r2.m1.g1.t1_10_intron	OZ210597.1	22930394	22930446	-	0.01
389591at33208_r2.m1.g1.t1_11_exon	OZ210597.1	22930376	22930394	-	0.01
389591at33208_r2.m1.g1.t1_11_intron	OZ210597.1	22930216	22930376	-	0.01
389591at33208_r2.m1.g1.t1_12_exon	OZ210597.1	22930201	22930216	-	0.01
389591at33208_r2.m1.g1.t1_12_intron	OZ210597.1	22929925	22930201	-	0.01
389591at33208_r2.m1.g1.t1_13_exon	OZ210597.1	22929914	22929925	-	0.01
389591at33208_r2.m1.g1.t1_13_intron	OZ210597.1	22928688	22929914	-	0.01
389591at33208_r2.m1.g1.t1_14_exon	OZ210597.1	22928647	22928688	-	0.01
389591at33208_r2.m1.g1.t1_14_intron	OZ210597.1	22927940	22928647	-	0.01
389591at33208_r2.m1.g1.t1_15_exon	OZ210597.1	22927928	22927940	-	0.01
389591at33208_r2.m1.g1.t1_downstream1	OZ210597.1	22927928	22928028	-	0.01
389591at33208_r2.m1.g1.t1_downstream2	OZ210597.1	22927728	22927928	-	0.01
391896at33208_r2.m1.g1.t1_upstream1	OZ210595.1	18276979	18277179	-	0.01
391896at33208_r2.m1.g1.t1_upstream2	OZ210595.1	18276779	18276979	-	0.01
391896at33208_r2.m1.g1.t1_1_exon	OZ210595.1	18276651	18276879	-	0.01
391896at33208_r2.m1.g1.t1_1_intron	OZ210595.1	18276077	18276651	-	0.01
391896at33208_r2.m1.g1.t1_2_exon	OZ210595.1	18275989	18276077	-	0.01
391896at33208_r2.m1.g1.t1_2_intron	OZ210595.1	18275939	18275989	-	0.01
391896at33208_r2.m1.g1.t1_3_exon	OZ210595.1	18275820	18275939	-	0.01
391896at33208_r2.m1.g1.t1_3_intron	OZ210595.1	18275408	18275820	-	0.01
391896at33208_r2.m1.g1.t1_4_exon	OZ210595.1	18275213	18275408	-	0.01
391896at33208_r2.m1.g1.t1_4_intron	OZ210595.1	18274882	18275213	-	0.01
391896at33208_r2.m1.g1.t1_5_exon	OZ210595.1	18274800	18274882	-	0.01
391896at33208_r2.m1.g1.t1_5_intron	OZ210595.1	18274757	18274800	-	0.01
391896at33208_r2.m1.g1.t1_6_exon	OZ210595.1	18274593	18274757	-	0.01
391896at33208_r2.m1.g1.t1_6_intron	OZ210595.1	18274547	18274593	-	0.01
391896at33208_r2.m1.g1.t1_7_exon	OZ210595.1	18274340	18274547	-	0.01
391896at33208_r2.m1.g1.t1_downstream1	OZ210595.1	18274340	18274440	-	0.01
391896at33208_r2.m1.g1.t1_downstream2	OZ210595.1	18274140	18274340	-	0.01
395183at33208_r2.m1.g1.t1_upstream1	OZ210594.1	17285760	17285960	+	0.01
395183at33208_r2.m1.g1.t1_upstream2	OZ210594.1	17285960	17286160	+	0.01
395183at33208_r2.m1.g1.t1_1_exon	OZ210594.1	17286060	17286113	+	0.01
395183at33208_r2.m1.g1.t1_1_intron	OZ210594.1	17286113	17290028	+	0.01
395183at33208_r2.m1.g1.t1_2_exon	OZ210594.1	17290028	17290178	+	0.01
395183at33208_r2.m1.g1.t1_2_intron	OZ210594.1	17290178	17290502	+	0.01
395183at33208_r2.m1.g1.t1_3_exon	OZ210594.1	17290502	17290611	+	0.01
395183at33208_r2.m1.g1.t1_3_intron	OZ210594.1	17290611	17290667	+	0.01
395183at33208_r2.m1.g1.t1_4_exon	OZ210594.1	17290667	17290956	+	0.01
